nom;prenom;groupe;beneficiaire;adresse;descriptif;programme_budgetaire;montant
ALAUX;Sylviane;Socialiste, républicain et citoyen;HENDAYE;;l'extension et le réaménagement du centre social Denentzat;122-01;35000.00
ALAUX;Sylviane;Socialiste, républicain et citoyen;Malandain Ballet Biarritz;Gare du Midi - 23 avenue Foch - 64200 BIARRITZ;Fonctionnement;131-01;6500.00
ALAUX;Sylviane;Socialiste, républicain et citoyen;APMMP;518 Avenue de Pau - 40150 HOSSEGOR;Organisation du 93ème congrès transfrontalier;163-01;3000.00
ALAUX;Sylviane;Socialiste, républicain et citoyen;Union Nationale des Combattants Saint Jean de Luz/Ciboure;2 rue Iduski Leku - 64500 CIBOURE;Fonctionnement;169-03;1000.00
ALAUX;Sylviane;Socialiste, républicain et citoyen;Seaska;Pouponniere Bidea - 64250 CAMBO-LES-BAINS;Fonctionnement;175-07;6500.00
ALAUX;Sylviane;Socialiste, républicain et citoyen;Les Poneys de Manon;Maison Elorrienea Quartier Boxate 64250 AINHOA;Fonctionnement;204-14;3000.00
ALAUZET;Eric;Écologiste;Humanis;1, rue du Languedoc  25000 BESANCON;Création permanence maison des Potes du Doubs;101-02;1000.00
ALAUZET;Eric;Écologiste;France Nature Environnement Doubs;7, rue Voirin  25000 BESANÇON;Donne de l'air pur à ta manif;113-01;2000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;MEREY-SOUS-MONTROND;;l'aménagement d'une aire de jeux rue Saint Sébastien devant les écoles maternelles;122-01;2000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;ROCHE-LEZ-BEAUPRE;;l'aménagement d'un espace intergénérationnel;122-01;2000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;CHALEZE;;la construction d'un parking, rue des Marronniers;122-01;3000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;VAUCHAMPS;;la rénovation de la fontaine du village;122-01;3000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;AMAGNEY;;la construction de logements pour les séniors rue du Clousey;122-01;4000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;BLARIANS;;"l'aménagement d'une zone de dissipation des eaux pluviales au lieu-dit ""Les Recrues""";122-01;4000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;DELUZ;;la réfection de la toiture de l'ancienne papeterie (3ème tranche);122-01;4000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;DEVECEY;;la rénovation intérieure de la mairie;122-01;4000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;OSSE;;l'aménagement d'un terrain multisport;122-01;4000.00
ALAUZET;Eric;Socialiste, républicain et citoyen;TARCENAY;;la réalisation de travaux de mise en conformité et d'accessibilité de l'église;122-01;7000.00
ALAUZET;Eric;Écologiste;Goudron et des Plumes;4b, Place du Maréchal de Tassigny  25000 BESANCON;Festival Du Bitune et des Plumes;131-01;2500.00
ALAUZET;Eric;Écologiste;Mars Attack Production;1, rue des blés d'or  25640 MARCHAUX;Festival de musique Mars Attack;131-01;2500.00
ALAUZET;Eric;Écologiste;Le Cabas;17, rue de la Cure  25220 CHALEZEULE;Création d'un CD;134-22;1000.00
ALAUZET;Eric;Écologiste;La Chignole;16, rue des Courbes Pièces  25580 ETALANS;Atelier coopératif;134-22;2000.00
ALAUZET;Eric;Écologiste;Oikocredit Franche-Comté Bourgogne;82, chemin de Vieilley  25000 BESANÇON;Sensibilisation au microcrédit;134-22;2000.00
ALAUZET;Eric;Écologiste;L'Affranchie;12, rue Jean Petit  25000 BESANÇON;La Pive Monnaie locale;134-22;3000.00
ALAUZET;Eric;Écologiste;EPA - Entreprendre Pour Apprendre en Franche-Comté;Parc Slava  7 rue Auguste Jouchoux  BP 81195                      25000 BESANCON CEDEX 3;Programme de sensibilisation et d'initiation des jeunes;141-07;1000.00
ALAUZET;Eric;Écologiste;ADIR - Agence de Diffusion et d'Information Rurales;7 bis, rue Riquet  75019 PARIS;Publication d'un dossier sur Agriculture Grand Besançon;154-14;1500.00
ALAUZET;Eric;Écologiste;Terres de liens;3, rue Beauregard  25000 BESANÇON;Biodiversité en milieu agricole;154-14;2000.00
ALAUZET;Eric;Écologiste;ANGEC - Association nationale de Gestion des Etalons Comtois;52, rue de Dole  25000 BESANÇON;Nouveau dispositif de gestion des étalons comtois;154-14;3000.00
ALAUZET;Eric;Écologiste;UNAFAM - Union nationale de familles et mais de personnes malades et/ou handicapées psychiques - Délégation du Doubs;9, Chemin de Palente  25000 BESANÇON;Semaines de la Santé mentale;157-04;1000.00
ALAUZET;Eric;Écologiste;Le soleil brille pour tout le monde;4 bis, rue des Fontenottes  25000 BESANÇON;Acquisition d'un véhicule pour personnes handicapées;157-04;2000.00
ALAUZET;Eric;Écologiste;Ecoferme des flonfons;1, Grande rue  25640 LE PUY;Parcours Santé Séniors;157-05;1500.00
ALAUZET;Eric;Écologiste;Les Radis'Co;15, rue de l'Industrie  25000 BESANÇON;Disco Soupe;163-01;1000.00
ALAUZET;Eric;Écologiste;La Marmite;1, rue de l'école  25000 BESANÇON;Achat équipement;163-01;1000.00
ALAUZET;Eric;Écologiste;Amicale de Saône;34, rue de la Fontaine  25660 SAÔNE;Manifestation socioculturelle : concert;163-01;2000.00
ALAUZET;Eric;Écologiste;FJT - Foyer des Jeunes Travailleurs Les oiseaux;48, rue des Cras  25000 BESANÇON;Certains l'aiment court;163-01;2500.00
ALAUZET;Eric;Écologiste;Eclaireuses et Eclaireurs Laïques de Franche-Comté;56A, rue des Cras - 25000 BESANÇON;Camp en Pologne;163-02;2000.00
ALAUZET;Eric;Écologiste;Association d'Education populaire de Chantrans;Mairie 9 bis, Grande Rue  25330 CHANTRANS;Organisation Fête Arts & Passions;163-02;2000.00
ALAUZET;Eric;Écologiste;Foyer Socio-éducatif Collège Clairs Soleils;2, chemin du Bois Saint Paul  25025 BESANCON;Citoyenneté active;163-02;3500.00
ALAUZET;Eric;Écologiste;Franche Comté Active;10, avenue Clémenceau;Soutien projets Cap'jeunes;163-02;5000.00
ALAUZET;Eric;Écologiste;Souvenir Français;5, rue Combe Tonneau  25220 NOVILLARS;Fête des drapeaux;167-02;1000.00
ALAUZET;Eric;Écologiste;AFPEC - Association Franc-comtoise pour la Prévention et l’Education Cardiovasculaire;CHRU Besançon  Service Cardiologie  3, boulevard Fleming  25000 BESANÇON;Aide à l'éducation thérapeutique;204-12;1000.00
ALAUZET;Eric;Écologiste;Enfance Epilepsie Franche Comté;39, rue Charles Nodier  25000 BESANÇON;Formation dans les écoles;204-12;1000.00
ALAUZET;Eric;Écologiste;AGIR Solidarité Franche-Comté;Maison de quartier Grette-Butte 31 bis, rue du Général Brûlard  25000 BESANÇON;Minidéchetterie Province de Ouarzazate - Maroc;209-02;1000.00
ALAUZET;Eric;Écologiste;Les enfants de l'Adrar;13, rue de la Crait  25360 BOUCLANS;Jardin d'enfant au Népal;209-02;1000.00
ALAUZET;Eric;Écologiste;RECIDEV;3, avenue du Parc  25000 BESANCON;Organisation Université d'été de Solidarité internationale;209-02;1500.00
ALAUZET;Eric;Écologiste;Association Sportive Collège Clairs Soleils;2, chemin du Bois Saint Paul  25025 BESANÇON;Initiation à l'équitation;219-01;1000.00
ALAUZET;Eric;Écologiste;Amicale Cycliste Bisontine;6, avenue de Chardonnet  25000 BESANÇON;Prix Cycliste;219-01;1000.00
ALAUZET;Eric;Écologiste;BESAC - Besançon Avenir Comtois;Complexe sportif  3, chemin des Torcols  25000 BESANÇON;Camp Basket Ball;219-01;1000.00
ALAUZET;Eric;Écologiste;Handball club du Val de l'Ognon;Mairie  5, rue du village  25780 DEVECEY;Equipement Score mural;219-01;1000.00
ALAUZET;Eric;Écologiste;PSB Judo;3, chemin des Torcols  25000 BESANÇON;Promotion pratique féminine Judo;219-01;1000.00
ALAUZET;Eric;Écologiste;Sports Clairs Soleils;Stade des Clairs Soleils - Rue des Clairs Soleils;Création d'association;219-01;1000.00
ALAUZET;Eric;Écologiste;ASPTT Besançon;12-14, rue de Trépillot BP 1015 25001 BESANCON CEDEX;Constitution Fonds documentaire de l'association;219-01;1500.00
ALAUZET;Eric;Écologiste;Comité régional olympique et sportif de Franche-Comté;3, avenue des Montboucons  25000 BESANCON;Classes et camps olympiques;219-01;5000.00
ALAUZET;Eric;Écologiste;Musique à Morre;4, rue du Vieux Bourg  25660 MORRE;Achat piano;224-02;1000.00
ALAUZET;Eric;Écologiste;Grange Culture;21, rue Saint Martin  25580 GUYANS-DURNES;Organisation divers évènements culturels;224-02;1500.00
ALAUZET;Eric;Écologiste;Mieux Vivre ensemble;103, Chemin du Point du Jour  25000 BESANÇON;Manifestations culturelles Quartier Saint Claude;224-02;1500.00
ALAUZET;Eric;Écologiste;Des Artistes à la campagne;12, rue du Moulin du Seut  25360 CHAMPLIVE;Ateliers culturels intergénérationnels en milieu scolaire;224-02;2500.00
ALAUZET;Eric;Écologiste;Les Enfants de l'espoir;24C, rue de Chalezeule  25000 BESANÇON;Local de répétitions;224-02;2500.00
ALAUZET;Eric;Écologiste;APEDA - Association des Parents d'Enfants Déficients Auditifs de Franche-Comté;12, rue de la Famille  25000 BESANÇON;Equipement associatif;230-03;3000.00
ALAUZET;Eric;Écologiste;Le Ruban de Moebius;CCI de Belfort  1 rue du Dr Fréry  CS50199                                90004 BELFORT CEDEX;Achat matériel pour bureau des étudiants de Besançon;231-03;1000.00
ALAUZET;Eric;Écologiste;Novill'arts;Mairie 4, avenue de la Longeau  25220 NOVILLARS;Livre et exposition;334-01;1000.00
ALBARELLO;Yves;Les Républicains;Amicale des Locataires Beausite de Lagny-sur-Marne;16 avenue Suzanne  77400 Lagny-sur-Marne;Fonctionnement;109-02;1000.00
ALBARELLO;Yves;Les Républicains;CHARNY;;l'installation d'un système de vidéosurveillance;122-01;1000.00
ALBARELLO;Yves;Les Républicains;MOUSSY-LE-NEUF;;l'aménagement et la mise en accessibilité de la rue de l'Eglise;122-01;4000.00
ALBARELLO;Yves;Les Républicains;IVERNY;;la rénovation de l'enduit de la façade nord de l'église Saint-Martin;122-01;5000.00
ALBARELLO;Yves;Les Républicains;LE PIN;;la transformation du terrain de football stabilisé sis rue d'Enfer en terrain synthétique avec reprise de l'éclairage;122-01;5000.00
ALBARELLO;Yves;Les Républicains;MESSY;;la restauration de la façade ouest de l'église;122-01;7000.00
ALBARELLO;Yves;Les Républicains;SAINT-THIBAULT-DES-VIGNES;;le déploiement de la vidéoprotection sur l'ensemble de la commune;122-01;8000.00
ALBARELLO;Yves;Les Républicains;COURTRY;;la construction d'un plateau multisport;122-01;10000.00
ALBARELLO;Yves;Les Républicains;GRESSY;;la réfection des allées piétonnes du parc de la Garenne;122-01;10000.00
ALBARELLO;Yves;Les Républicains;VILLEVAUDE;;la construction d'un espace dédié aux temps d'activités périscolaires;122-01;10000.00
ALBARELLO;Yves;Les Républicains;VILLEPARISIS;;la création de sanitaires dans la cour des écoles Anatole France et Séverine;122-01;12000.00
ALBARELLO;Yves;Les Républicains;Association Handmirable de Noisiel;Mairie de Noisiel B.P. 35  77186 Noisiel;Fonctionnement;157-01;1000.00
ALBARELLO;Yves;Les Républicains;Association Nord 77 SAAD de Dammartin-en-Goële;6 rue du Général de Gaulle 77230 Dammartin-en-Goële;Fonctionnement;157-01;2000.00
ALBARELLO;Yves;Les Républicains;Association « Les Jours Heureux » de Dammartin-en-Goële;1 rue Rabelais 77230 Dammartin-en-Goële;Fonctionnement;157-05;1000.00
ALBARELLO;Yves;Les Républicains;Club des Ainés Les Iris de Fresnes-sur-Marne;Mairie 77410 Fresnes-sur-Marne;Fonctionnement;157-05;2000.00
ALBARELLO;Yves;Les Républicains;Association LMODT de Moussy-le-Vieux;Place Marcel Hatier 77230 Moussy-le-Vieux;Fonctionnement;163-01;1000.00
ALBARELLO;Yves;Les Républicains;Ferme pedagogique de la Prée;27 bis rue des Gouttes d’Or 77410 Claye-Souilly;Fonctionnement;163-01;5000.00
ALBARELLO;Yves;Les Républicains;Union Nationale des Combattants de Dammartin-en-Goële;14 rue du Clos Champagne 77280 Othis;Fonctionnement;167-02;1000.00
ALBARELLO;Yves;Les Républicains;Société de la Légion d’Honneur Comité Chelles-Lagny;24 avenue du Président François Mitterrand 77200 Torcy;Fonctionnement;169-03;1000.00
ALBARELLO;Yves;Les Républicains;Les Enfants de Casamance;55 rue Malleville 95880 Eughien-les-Bains;Fonctionnement;209-02;10000.00
ALBARELLO;Yves;Les Républicains;Association Alliance Goële Plaine de France;17 allée des Api Roses 77230 Dammartin-en-Goële;Fonctionnement;219-01;1000.00
ALBARELLO;Yves;Les Républicains;Association Gymnastique Volontaire de Dammartin-en-Goële;7 allée de la Garenne  77230 Dammartin-en-Goële;Fonctionnement;219-01;1000.00
ALBARELLO;Yves;Les Républicains;Association Power Impact Gym de Saint-Mesmes;101 chemin du Moutier 77410 Saint-Mesmes;Fonctionnement;219-01;1000.00
ALBARELLO;Yves;Les Républicains;Société Nautique de Lagny-sur-Marne;4 avenue du Général Leclerc 77400 Lagny-sur-Marne;Fonctionnement;219-01;10000.00
ALBARELLO;Yves;Les Républicains;Centre Culturel Jacques Prévert de Villeparisis;Place Pietrasanta 77270 Villeparisis;Fonctionnement;224-02;1000.00
ALBARELLO;Yves;Les Républicains;Centre d’Animation Socio-culturel d’Othis;B.P. 20 77280 Othis;Fonctionnement;224-02;1000.00
ALBARELLO;Yves;Les Républicains;Ludothèque de Dammartin-en-Goële;41/43 rue du Général de Gaulle 77230 Dammartin-en-Goële;Fonctionnement;224-02;1000.00
ALBARELLO;Yves;Les Républicains;Ludothèque La Ribambelle de Lagny-sur-Marne;6 bis allée André Malraux 77400 Lagny-sur-Marne;Fonctionnement;224-02;1000.00
ALBARELLO;Yves;Les Républicains;Comité des Fêtes de Fresnes-sur-Marne;Mairie 77410 Fresnes-sur-Marne;Fonctionnement;224-02;1500.00
ALBARELLO;Yves;Les Républicains;Lagny-Opérette;2, place de l’Hôtel de Ville 77400 Lagny-sur-Marne;Fonctionnement;224-02;1500.00
ALBARELLO;Yves;Les Républicains;Cercle Généalogique de la Brie de Lagny-sur-Marne;4 avenue du Général Leclerc 77400 Lagny-sur-Marne;Fonctionnement;224-02;2000.00
ALBARELLO;Yves;Les Républicains;Chœur Résonnance;23 rue des Anémones 77400 Lagny-sur-Marne;Fonctionnement;224-02;2000.00
ALBARELLO;Yves;Les Républicains;Société d’Histoire de Claye et de ses environs;6 bis rue du Stade 77410 Charny;Fonctionnement;224-02;2000.00
ALLAIN;Brigitte;Députés non inscrits;BAYAC;;la création d'un parc biologique;122-01;3000.00
ALLAIN;Brigitte;Députés non inscrits;MESCOULES;;la restauration du lavoir;122-01;3000.00
ALLAIN;Brigitte;Députés non inscrits;communauté d'agglomération bergeracoise;;l'acquisition d'un midibus;122-01;3500.00
ALLAIN;Brigitte;Députés non inscrits;LANQUAIS;;le renforcement de la berge droite du Couzeau et la mise aux normes de l'assainissement des vestiaires du stade de rugby en vue de l'aménagement de la future tribune;122-01;4000.00
ALLAIN;Brigitte;Députés non inscrits;LAMONZIE-MONTASTRUC;;la mise en sécurité et en accessibilité des abords de la salle des fêtes et du restaurant scolaire;122-01;4230.00
ALLAIN;Brigitte;Députés non inscrits;MONBAZILLAC;;l'équipement de locaux scolaires et périscolaires;122-01;5000.00
ALLAIN;Brigitte;Députés non inscrits;SAINT-AUBIN-DE-CADELECH;;l'aménagement de la salle des fêtes;122-01;5000.00
ALLAIN;Brigitte;Députés non inscrits;SAINT-NEXANS;;la création d'une boulangerie-pâtisserie communale;122-01;6000.00
ALLAIN;Brigitte;Députés non inscrits;FAUX;;la construction d'un pôle multiservice regroupant la mairie, l'agence postale, la bibliothèque et un point d'accueil du public;122-01;6500.00
ALLAIN;Brigitte;Députés non inscrits;LALINDE;;l'aménagement d'un parcours de découverte à vocation sportive et culturelle;122-01;7000.00
ALLAIN;Brigitte;Écologiste;Théâtre de  la Gargouille;Salle du P'tit Chat noir Les Vaures Rue Jean Nicot  24100 BERGERAC;Achat de matriel technique;131-01;2000.00
ALLAIN;Brigitte;Écologiste;Question de culture en bergeracois;39 bis rue Renaudat  24130 PRIGONRIEUX;Projet de recyclerie ressourcerie;134-22;5000.00
ALLAIN;Brigitte;Écologiste;Planning Familial de la Dordogne;74 boulevard Ampère  24000 PERIGUEUX;Création de produits de communication pour les zones blanches du territoire;137-12;3000.00
ALLAIN;Brigitte;Écologiste;Inf'Ogm;Mundo M 47 avenue Pasteur  93100 MONTREUIL;Projet restauration scolaire sans OGM;154-14;2000.00
ALLAIN;Brigitte;Écologiste;Isle mange bio;Ferme des Duellas  24700 Saint Martial d'Artenset;Acquisition d'une chambre froide;154-14;4000.00
ALLAIN;Brigitte;Écologiste;Au ras du sol;1 route de l'Amourette lieu dit Beauchamps 24230 VELINES;Équipement du site d'expérimentation, organisation d'une journée de sensibilisation au circuits courts;154-14;6000.00
ALLAIN;Brigitte;Écologiste;Enfants de France de Bergerac;2, Place André Javerzac  24100 BERGERAC;Restructuration des locaux dans le cadre du centenaire de l'association;163-02;5000.00
ALLAIN;Brigitte;Écologiste;Lo Bornat dau Perigord;13, rue Kleber  24000 PERIGUEUX;Édition d'œuvres et promotion de la culture occitane;175-07;1000.00
ALLAIN;Brigitte;Écologiste;Pays du Grand Bergeracois;32 avenue de la Roque  24100 CREYSSE;Création du Conseil alimentaire local du Pays du Grand Bergeracois;206-08;12000.00
ALLAIN;Brigitte;Écologiste;Association CUMA Bénin Aquitaine;Pôle inter consulaire Créavallée Nord  24660 COULOUNIEIX CHAMIERS;Accompagnement de création de Cuma au Benin;209-02;4000.00
ALLAIN;Brigitte;Écologiste;Contes et Chimères;Maison des associations  Centre Jules Ferry  24100 BERGERAC;Aquisition de matériel de danse et son;224-02;1000.00
ALLAIN;Brigitte;Écologiste;Arcades;Mairie  24480 LE BUISSON DE CADOUIN;Acquisition d'instruments de musique;224-02;3000.00
ALLAIN;Brigitte;Écologiste;Maquiz'Art;27 avenue de la bastide  24500 EYMET;Acquisition matériel technique 10ème édition du Festival OFF Maquiz'art;224-02;3500.00
ALLAIN;Brigitte;Écologiste;MANEGE association;Bernabrot  24100 BERGERAC;Acquisition matériel technique pour 10ème festival écouter pour l'instant et Projet résonances croisées;224-02;4000.00
ALLAIN;Brigitte;Écologiste;Melkior Théâtre/ La gare mondiale;Espacé René Coicaud  Rue du Sergent Rey  BP 540  24105 BERGERAC Cedex;Projet  Lieu-Kulte, espace de citoyenneté et de cultures au cœur du contrat de ville du bergeracois;224-02;5000.00
ALLAIN;Brigitte;Écologiste;"Foyer Socio Educatif  du College d'Eymet ""Georges et Marie Bousquet""";Boulevard national  24500 EYMET;Projet solidarité internationale;230-06;2000.00
ALLAIN;Brigitte;Écologiste;Maison des lycéens Lycée Jean Capelle;Avenue du Maréchal Leclerc  24100 BERGERAC;voyage vivre ensemble;230-06;2500.00
ALLAIN;Brigitte;Écologiste;Foyer des lycéens du Lycée des métiers sud périgord;Boulevard Chanzy  24100 BERGERAC;Voyage culturel;230-06;5000.00
